gene_id,SRR29040880,SRR29040882
gene-SUSD2|SUSD2,0,0
gene-CENPC|CENPC,64,0
gene-UBA6|UBA6,2095,1111
gene-LOC134392341|LOC134392341,348,9
gene-LOC134402123|LOC134402123,0,17
gene-LOC134402134|LOC134402134,99,534
gene-YTHDC1|YTHDC1,2824,1200
gene-SLC20A2|SLC20A2,198,605
gene-USO1|USO1,4318,2138
gene-SMIM19|SMIM19,143,88
gene-POMK|POMK,130,228
gene-HGSNAT|HGSNAT,597,740
gene-INTS10|INTS10,3542,760
gene-CSGALNACT1|CSGALNACT1,11,60
gene-SH2D4A|SH2D4A,227,365
gene-CDKL2|CDKL2,836,119
gene-G3BP2|G3BP2,10275,3446
gene-BTC|BTC,0,101
gene-PARM1|PARM1,467,310
gene-SMYD1|SMYD1,17,2711
gene-FABP1|FABP1,11,22
gene-FOXI3|FOXI3,5,32
gene-THNSL2|THNSL2,199,198
gene-RPIA|RPIA,1148,196
gene-LOC134398691|LOC134398691,199,276
gene-EIF2AK3|EIF2AK3,12447,1827
gene-LOC134398751|LOC134398751,0,0
gene-AREG|AREG,0,0
gene-MTHFD2L|MTHFD2L,18,0
gene-KRCC1|KRCC1,594,189
gene-ANKRD17|ANKRD17,19189,3377
gene-RMND5A|RMND5A,4471,659
gene-LOC134402374|LOC134402374,5451,4610
gene-REEP1|REEP1,521,89
gene-MRPL35|MRPL35,0,0
gene-IMMT|IMMT,9805,3384
gene-LOC134413517|LOC134413517,0,1
gene-PTCD3|PTCD3,1179,456
gene-POLR1A|POLR1A,4828,341
gene-STRADA|STRADA,2004,517
gene-LIMD2|LIMD2,185,17
gene-LOC134402570|LOC134402570,2853,3105
gene-MAP3K3|MAP3K3,662,624
gene-DCAF7|DCAF7,3839,2113
gene-LOC134399014|LOC134399014,25,2
gene-KCNH6|KCNH6,277,0
gene-LOC134402531|LOC134402531,0,0
gene-ACE|ACE,153,1771
gene-TANC2|TANC2,493,461
gene-MARCHF10|MARCHF10,1442,1232
gene-MRC2|MRC2,392,197
gene-DHX8|DHX8,7447,949
gene-MLX|MLX,4128,1313
gene-PSMC3IP|PSMC3IP,2633,1218
gene-RETREG3|RETREG3,2599,741
gene-CCR10|CCR10,18,0
gene-PLEKHH3|PLEKHH3,615,314
gene-TUBG1|TUBG1,8630,1648
gene-CNTNAP1|CNTNAP1,565,16
gene-RAMP2|RAMP2,17,145
gene-EZH1|EZH1,299,390
gene-LOC134392423|LOC134392423,34,0
gene-CNTD1|CNTD1,13,26
gene-WNK4|WNK4,221,90
gene-VPS25|VPS25,6128,369
gene-BECN1|BECN1,6709,2124
gene-LOC134402654|LOC134402654,138,1234
gene-LOC134402665|LOC134402665,117,627
gene-LOC134402673|LOC134402673,30,0
gene-LOC134402829|LOC134402829,28,16
gene-PSME3|PSME3,4347,1712
gene-PTGES3L|PTGES3L,771,958
gene-RUNDC1|RUNDC1,2366,323
gene-IFI35|IFI35,0,19
gene-RPL27|RPL27,9678,23670
gene-LOC134402732|LOC134402732,109,76
gene-PIP4K2B|PIP4K2B,806,363
gene-NBR1|NBR1,5247,1149
gene-TMEM106A|TMEM106A,785,180
gene-PCGF2|PCGF2,90,80
gene-LOC134413544|LOC134413544,0,0
gene-TRNAN-GUU-2|TRNAN-GUU,0,0
gene-VAT1|VAT1,878,359
gene-RND2|RND2,501,77
gene-BRCA1|BRCA1,678,33
gene-ARL4D|ARL4D,589,110
gene-PSMB3|PSMB3,2646,2175
gene-CWC25|CWC25,4139,700
gene-LOC134413506|LOC134413506,0,0
gene-RPL23|RPL23,8901,21303
gene-TMEM98|TMEM98,2121,163
gene-LOC134402884|LOC134402884,1748,326
gene-LOC134399746|LOC134399746,29,0
gene-PLEKHM1|PLEKHM1,522,287
gene-LOC134403016|LOC134403016,0,0
gene-CD79B|CD79B,364,0
gene-SCN4A|SCN4A,57,0
gene-CCDC43|CCDC43,413,274
gene-ADAM11|ADAM11,129,31
gene-MEIOC|MEIOC,297,153
gene-FZD2|FZD2,1219,333
gene-GRN|GRN,63,0
gene-GJC1|GJC1,64,76
gene-GPATCH8|GPATCH8,4261,1477
gene-FAM171A2|FAM171A2,2620,201
gene-CCDC103|CCDC103,1051,180
gene-C1QL1|C1QL1,4,12
gene-FAM187A|FAM187A,0,3
gene-GFAP|GFAP,493,18
gene-EFTUD2|EFTUD2,12991,1251
gene-CRIP1|CRIP1,862,5469
gene-LOC134403285|LOC134403285,694,4638
gene-ALDH9A1|ALDH9A1,1843,2369
gene-PRKAB2|PRKAB2,64,134
gene-LOC134403317|LOC134403317,0,0
gene-LOC134403141|LOC134403141,725,1144
gene-TMCO1|TMCO1,2094,629
gene-FAM78B|FAM78B,47,0
gene-PDE4DIP|PDE4DIP,3880,1080
gene-HMGCS2|HMGCS2,182,20
gene-PHGDH|PHGDH,6409,411
gene-LOC134400323|LOC134400323,164,870
gene-FASLG|FASLG,285,0
gene-PIGC|PIGC,34,55
gene-LOC134403239|LOC134403239,114,9
gene-LOC134403118|LOC134403118,233,82
gene-TEDC1|TEDC1,421,26
gene-SUCO|SUCO,17647,1630
gene-MGST3|MGST3,786,1151
gene-ADCY10|ADCY10,21,0
gene-NUF2|NUF2,1569,18
gene-LMX1A|LMX1A,0,0
gene-SELE|SELE,4,0
gene-PBX1|PBX1,359,675
gene-LOC134403321|LOC134403321,32,0
gene-RXRG|RXRG,396,0
gene-METTL18|METTL18,237,80
gene-FIRRM|FIRRM,605,42
gene-SCYL3|SCYL3,3332,1000
gene-GORAB|GORAB,43,224
gene-FMO3|FMO3,99,156
gene-PRRX1|PRRX1,71,56
gene-LOC134403364|LOC134403364,63,691
gene-FMO1|FMO1,70,2850
gene-LOC134403390|LOC134403390,0,0
gene-KIFAP3|KIFAP3,3567,1853
gene-MYOC|MYOC,31,9
gene-PRRC2C|PRRC2C,11825,3115
gene-VAMP4|VAMP4,1851,332
gene-ITPA|ITPA,809,368
gene-METTL13|METTL13,960,316
gene-DDR2|DDR2,36,50
gene-UAP1|UAP1,2483,667
gene-OLFML2B|OLFML2B,184,478
gene-HSD17B7|HSD17B7,5824,107
gene-SELP|SELP,0,0
gene-LOC134403643|LOC134403643,92,1293
gene-ATF6|ATF6,901,202
gene-TADA1|TADA1,3658,210
gene-PRDX6|PRDX6,1912,5696
gene-ANKRD45|ANKRD45,33,183
gene-KLHL20|KLHL20,1647,864
gene-CENPL|CENPL,669,76
gene-ZBTB37|ZBTB37,108,35
gene-LOC134403651|LOC134403651,3,0
gene-LOC134413483|LOC134413483,0,0
gene-LOC134413485|LOC134413485,0,0
gene-LOC134413516|LOC134413516,0,0
gene-LOC134413500|LOC134413500,0,0
gene-LOC134413498|LOC134413498,0,0
gene-DARS2|DARS2,550,98
gene-LOC134413501|LOC134413501,2,3
gene-LOC134413497|LOC134413497,2,1
gene-LOC134413514|LOC134413514,2,1
gene-LOC134413499|LOC134413499,2,0
gene-SERPINC1|SERPINC1,485,0
gene-RC3H1|RC3H1,2790,664
gene-CACYBP|CACYBP,1289,3153
gene-RABGAP1L|RABGAP1L,4020,2051
gene-GPR52|GPR52,0,0
gene-MRPS14|MRPS14,693,349
gene-TNN|TNN,17,0
gene-TNR|TNR,73,0
gene-PAPPA2|PAPPA2,390,21
gene-LOC134413508|LOC134413508,0,1
gene-COP1|COP1,8753,1678
gene-BRINP2|BRINP2,191,113
gene-ASTN1|ASTN1,469,39
gene-LOC134392610|LOC134392610,0,47
gene-SEC16B|SEC16B,46,0
gene-RASAL2|RASAL2,2886,1419
gene-LOC134413361|LOC134413361,0,0
gene-RALGPS2|RALGPS2,4676,507
gene-ANGPTL1|ANGPTL1,77,92
gene-FAM20B|FAM20B,1215,354
gene-TOR3A|TOR3A,548,120
gene-ABL2|ABL2,5493,383
gene-NPHS2|NPHS2,32,0
gene-SOAT1|SOAT1,732,56
gene-AXDND1|AXDND1,0,120
gene-LOC134392626|LOC134392626,0,0
gene-TOR1AIP2|TOR1AIP2,69,7
gene-LOC134392634|LOC134392634,34,0
gene-TDRD5|TDRD5,985,19
gene-TOR1AIP1|TOR1AIP1,573,183
gene-CEP350|CEP350,10560,1375
gene-IER5|IER5,2,0
gene-LOC134392648|LOC134392648,19,32
gene-CACNA1E|CACNA1E,209,61
gene-STX6|STX6,224,492
gene-QSOX1|QSOX1,1241,210
gene-LHX4|LHX4,427,0
gene-ACBD6|ACBD6,1115,1287
gene-XPR1|XPR1,2953,753
gene-KIAA1614|KIAA1614,35,22
gene-RGS16|RGS16,16,21
gene-RNASEL|RNASEL,23,43
gene-RGS8|RGS8,26,0
gene-NPL|NPL,149,89
gene-GLUL|GLUL,7304,9018
gene-DHX9|DHX9,2160,1457
gene-SHCBP1L|SHCBP1L,2427,290
gene-LAMC2|LAMC2,280,103
gene-LAMC1|LAMC1,6372,1780
gene-NMNAT2|NMNAT2,997,116
gene-NCF2|NCF2,73,17
gene-SMG7|SMG7,8763,1812
gene-ARPC5|ARPC5,1611,1445
gene-RGL1|RGL1,380,302
gene-COLGALT2|COLGALT2,191,42
gene-TSEN15|TSEN15,371,59
gene-C1H1orf21|C1H1orf21,493,1023
gene-EDEM3|EDEM3,5063,1871
gene-NIBAN1|NIBAN1,643,64
gene-RNF2|RNF2,12997,2619
gene-TRMT1L|TRMT1L,3506,836
gene-SWT1|SWT1,350,209
gene-HMCN1|HMCN1,90,203
gene-IVNS1ABP|IVNS1ABP,8519,6841
gene-PDC|PDC,0,0
gene-ODR4|ODR4,1654,418
gene-PTGS2|PTGS2,306,141
gene-PLA2G4A|PLA2G4A,106,465
gene-TPR|TPR,29803,2686
gene-LOC134413363|LOC134413363,485,960
gene-RGS18|RGS18,0,0
gene-RGS1|RGS1,9,22
gene-BRINP3|BRINP3,988,55
gene-RGS2|RGS2,2806,974
gene-UCHL5|UCHL5,7591,2052
gene-RO60|RO60,2387,338
gene-GLRX2|GLRX2,601,207
gene-CDC73|CDC73,4832,826
gene-B3GALT2|B3GALT2,9,42
gene-LOC134404456|LOC134404456,18,0
gene-CFH|CFH,0,0
gene-LOC134402065|LOC134402065,0,46
gene-LOC134404435|LOC134404435,0,0
gene-LOC134402164|LOC134402164,129,4
gene-LOC134404449|LOC134404449,0,0
gene-F13B|F13B,0,0
gene-KCNT2|KCNT2,359,0
gene-LOC134402260|LOC134402260,2832,107
gene-ZBTB41|ZBTB41,472,538
gene-CRB1|CRB1,68,8
gene-LOC134392758|LOC134392758,0,0
gene-C1H1orf53|C1H1orf53,0,17
gene-LHX9|LHX9,87,16
gene-DENND1B|DENND1B,365,129
gene-ATP6V1G3|ATP6V1G3,0,0
gene-NEK7|NEK7,1281,1078
gene-PTPRC|PTPRC,670,75
gene-NR5A2|NR5A2,53,16
gene-ZNF281|ZNF281,15918,776
gene-KIF14|KIF14,1546,0
gene-DDX59|DDX59,4675,145
gene-CAMSAP2|CAMSAP2,2117,409
gene-LOC134404641|LOC134404641,0,0
gene-CLCC1|CLCC1,1430,555
gene-WDR47|WDR47,7099,499
gene-AKNAD1|AKNAD1,206,16
gene-GPSM2|GPSM2,11399,1289
gene-FNDC7|FNDC7,0,0
gene-STXBP3|STXBP3,7564,1565
gene-PRPF38B|PRPF38B,2540,1898
gene-HENMT1|HENMT1,1119,13
gene-EEIG2|EEIG2,2906,755
gene-SLC25A24|SLC25A24,938,626
gene-LOC134392825|LOC134392825,104,65
gene-NTNG1|NTNG1,34,44
gene-LOC134392831|LOC134392831,333,87
gene-VAV3|VAV3,3427,1072
gene-RNPC3|RNPC3,945,361
gene-LOC134392855|LOC134392855,498,1414
gene-S1PR1|S1PR1,213,811
gene-OLFM3|OLFM3,81,5
gene-COL11A1|COL11A1,897,54
gene-LOC134413462|LOC134413462,0,0
gene-LOC134392860|LOC134392860,1193,194
gene-DPH5|DPH5,423,288
gene-SLC30A7|SLC30A7,888,408
gene-EXTL2|EXTL2,470,357
gene-VCAM1|VCAM1,277,0
gene-CDC14A|CDC14A,1020,4840
gene-RTCA|RTCA,1602,722
gene-DBT|DBT,1665,703
gene-LRRC39|LRRC39,0,38
gene-TRMT13|TRMT13,238,145
gene-SASS6|SASS6,8230,206
gene-MFSD14A|MFSD14A,3030,832
gene-LOC134404869|LOC134404869,0,0
gene-LOC134402506|LOC134402506,0,0
gene-LOC134402429|LOC134402429,0,0
gene-LOC134404865|LOC134404865,0,0
gene-SLC35A3|SLC35A3,1300,702
gene-LOC134402571|LOC134402571,0,0
gene-LOC134402636|LOC134402636,82,0
gene-LOC134392889|LOC134392889,181,535
gene-TMED5|TMED5,821,318
gene-MTF2|MTF2,6180,1162
gene-CCDC18|CCDC18,1916,722
gene-DR1|DR1,2061,672
gene-FNBP1L|FNBP1L,5072,3040
gene-BCAR3|BCAR3,1003,273
gene-TRNAR-UCU|TRNAR-UCU,0,0
gene-LOC134402710|LOC134402710,2103,176
gene-DNTTIP2|DNTTIP2,3095,850
gene-GCLM|GCLM,361,331
gene-LOC134392899|LOC134392899,25,28
gene-ABCA4|ABCA4,26,17
gene-ARHGAP29|ARHGAP29,53583,2817
gene-F3|F3,0,304
gene-ABCD3|ABCD3,7727,1568
gene-SLC44A3|SLC44A3,1284,742
gene-CNN3|CNN3,3039,5818
gene-ALG14|ALG14,618,118
gene-TLCD4|TLCD4,3154,209
gene-LOC134405021|LOC134405021,1589,481
gene-RWDD3|RWDD3,702,46
gene-PTBP2|PTBP2,1857,1507
gene-DPYD|DPYD,480,373
gene-LOC134402948|LOC134402948,306,55
gene-SNX7|SNX7,3121,511
gene-PLPPR5|PLPPR5,13,4
gene-LOC134403086|LOC134403086,402,0
gene-PLPPR4|PLPPR4,135,10
gene-PALMD|PALMD,60,621
gene-FRRS1|FRRS1,5218,95
gene-AGL|AGL,1961,1988
gene-DIPK1A|DIPK1A,3952,528
gene-RPL5|RPL5,17370,42125
gene-LOC134413480|LOC134413480,2,4
gene-GFI1|GFI1,17,0
gene-RPAP2|RPAP2,289,0
gene-EVI5|EVI5,3654,2299
gene-GLMN|GLMN,10204,246
gene-EPHX4|EPHX4,31,15
gene-BTBD8|BTBD8,3888,199
gene-BRDT|BRDT,11323,0
gene-TGFBR3|TGFBR3,407,423
gene-HFM1|HFM1,123,0
gene-CDC7|CDC7,2822,37
gene-ZNF644|ZNF644,11411,2442
gene-ZNF326|ZNF326,3793,4681
gene-LRRC8D|LRRC8D,6934,396
gene-LRRC8C|LRRC8C,3326,196
gene-LRRC8B|LRRC8B,4997,334
gene-KYAT3|KYAT3,1586,341
gene-GTF2B|GTF2B,7317,1770
gene-PKN2|PKN2,9979,3151
gene-LMO4|LMO4,7361,2596
gene-HS2ST1|HS2ST1,5404,587
gene-SELENOF|SELENOF,3342,1995
gene-LOC134405449|LOC134405449,21,0
gene-LOC134405460|LOC134405460,164,0
gene-ODF2L|ODF2L,1085,706
gene-SH3GLB1|SH3GLB1,18727,5251
gene-COL24A1|COL24A1,175,70
gene-ZNHIT6|ZNHIT6,944,331
gene-CCN1|CCN1,313,2914
gene-BCL10|BCL10,100,549
gene-DDAH1|DDAH1,32,11
gene-C1H1orf52|C1H1orf52,1038,450
gene-SYDE2|SYDE2,847,428
gene-DNAI3|DNAI3,2544,564
gene-MCOLN3|MCOLN3,144,40
gene-LPAR3|LPAR3,26,45
gene-MCOLN2|MCOLN2,2388,0
gene-CTBS|CTBS,602,307
gene-SPATA1|SPATA1,62,1580
gene-SSX2IP|SSX2IP,7395,190
gene-GNG5|GNG5,2041,674
gene-LOC134405672|LOC134405672,0,0
gene-DNASE2B|DNASE2B,0,0
gene-RPF1|RPF1,5976,684
gene-SAMD13|SAMD13,451,0
gene-TTLL7|TTLL7,47,287
gene-PRKACB|PRKACB,5451,2208
gene-LOC134405783|LOC134405783,24,0
gene-LOC134393065|LOC134393065,0,0
gene-PTGFR|PTGFR,39,64
gene-ADGRL4|ADGRL4,170,1959
gene-GIPC2|GIPC2,38,14
gene-DNAJB4|DNAJB4,461,669
gene-ADGRL2|ADGRL2,5458,6170
gene-MIGA1|MIGA1,372,97
gene-NEXN|NEXN,480,21387
gene-FUBP1|FUBP1,10353,7658
gene-USP33|USP33,7453,476
gene-AK5|AK5,102,65
gene-ZZZ3|ZZZ3,10203,1532
gene-LOC134406048|LOC134406048,0,0
gene-PIGK|PIGK,1636,724
gene-ST6GALNAC5|ST6GALNAC5,54,23
gene-MSH4|MSH4,470,20
gene-ST6GALNAC3|ST6GALNAC3,37,0
gene-LOC134413495|LOC134413495,0,0
gene-LOC134413492|LOC134413492,0,0
gene-RABGGTB|RABGGTB,2767,939
gene-LOC134413494|LOC134413494,3,2
gene-ACADM|ACADM,1372,1048
gene-SLC44A5|SLC44A5,84,343
gene-TYW3|TYW3,462,228
gene-LHX8|LHX8,3282,19
gene-LOC134403642|LOC134403642,0,0
gene-CRYZ|CRYZ,1449,269
gene-ERICH3|ERICH3,0,3245
gene-LRRC53|LRRC53,0,0
gene-TNNI3K|TNNI3K,66,1210
gene-FPGT|FPGT,387,970
gene-LRRIQ3|LRRIQ3,90,175
gene-NEGR1|NEGR1,22,119
gene-PTGER3|PTGER3,43,96
gene-ZRANB2|ZRANB2,2233,955
gene-CTH|CTH,1075,46
gene-ANKRD13C|ANKRD13C,5930,1019
gene-SRSF11|SRSF11,3387,5032
gene-LRRC40|LRRC40,2938,296
gene-LRRC7|LRRC7,624,16
gene-DEPDC1|DEPDC1,997,32
gene-RPE65|RPE65,89,0
gene-LOC134406235|LOC134406235,36,51
gene-DIRAS3|DIRAS3,459,5
gene-WLS|WLS,4554,1399
gene-GADD45A|GADD45A,179,488
gene-GNG12|GNG12,633,1571
gene-IL12RB2|IL12RB2,55,0
gene-LOC134413547|LOC134413547,0,0
gene-IL23R|IL23R,8,0
gene-SLC35D1|SLC35D1,681,130
gene-SERBP1|SERBP1,15641,21631
gene-DNAI4|DNAI4,124,1024
gene-MIER1|MIER1,822,1038
gene-DYNLT5|DYNLT5,16,752
gene-SGIP1|SGIP1,2045,0
gene-LEPROT|LEPROT,18,235
gene-LEPR|LEPR,41,53
gene-PDE4B|PDE4B,935,357
gene-DNAJC6|DNAJC6,381,0
gene-LOC134393152|LOC134393152,0,2
gene-AK4|AK4,651,153
gene-JAK1|JAK1,2362,3885
gene-RAVER2|RAVER2,6363,1558
gene-CACHD1|CACHD1,4240,1729
gene-ROR1|ROR1,1449,460
gene-EFCAB7|EFCAB7,815,61
gene-PGM1|PGM1,8024,2517
gene-ITGB3BP|ITGB3BP,490,73
gene-ALG6|ALG6,758,833
gene-ATG4C|ATG4C,2236,330
gene-DOCK7|DOCK7,6099,1003
gene-ANGPTL3|ANGPTL3,152,0
gene-USP1|USP1,3547,395
gene-KANK4|KANK4,931,231
gene-PATJ|PATJ,860,1002
gene-TM2D1|TM2D1,1767,368
gene-C1H1orf87|C1H1orf87,49,6020
gene-LOC134406653|LOC134406653,0,0
gene-LOC134406687|LOC134406687,0,0
gene-LOC134406698|LOC134406698,0,0
gene-NFIA|NFIA,582,1937
gene-LOC134404352|LOC134404352,933,74
gene-LOC134406664|LOC134406664,66,89
gene-LOC134406708|LOC134406708,0,0
gene-LOC134406675|LOC134406675,0,0
gene-LOC134406751|LOC134406751,0,0
gene-LOC134413455|LOC134413455,0,0
gene-HOOK1|HOOK1,425,933
gene-FGGY|FGGY,59,381
gene-LOC134393175|LOC134393175,33,183
gene-JUN|JUN,848,3359
gene-TACSTD2|TACSTD2,3,321
gene-MYSM1|MYSM1,670,285
gene-OMA1|OMA1,662,212
gene-C8B|C8B,74,0
gene-LOC134406894|LOC134406894,0,0
gene-LOC134413550|LOC134413550,0,0
gene-C8A|C8A,0,0
gene-LOC134406889|LOC134406889,0,0
gene-DAB1|DAB1,55,68
gene-PRKAA2|PRKAA2,43,88
gene-FYB2|FYB2,1493,0
gene-PLPP3|PLPP3,472,1108
gene-BSND|BSND,15,13
gene-PCSK9|PCSK9,161,20
gene-TMEM61|TMEM61,98,4
gene-TTC22|TTC22,0,289
gene-DHCR24|DHCR24,393,464
gene-MROH7|MROH7,0,0
gene-PARS2|PARS2,1076,27
gene-TTC4|TTC4,707,401
gene-LOC134406907|LOC134406907,278,19
gene-USP24|USP24,15381,3240
gene-FAM151A|FAM151A,0,7
gene-LOC134413472|LOC134413472,0,0
gene-ACOT11|ACOT11,5114,1517
gene-MRPL37|MRPL37,2042,1061
gene-SSBP3|SSBP3,6025,5496
gene-CDCP2|CDCP2,0,15
gene-LOC134406977|LOC134406977,686,133
gene-TCEANC2|TCEANC2,720,501
gene-LDLRAD1|LDLRAD1,0,0
gene-TMEM59|TMEM59,3097,3675
gene-LRRC42|LRRC42,1858,661
gene-DIO1|DIO1,11,0
gene-IFT25|IFT25,414,721
gene-DMRTB1|DMRTB1,0,0
gene-LOC134404764|LOC134404764,20,4
gene-LRP8|LRP8,388,36
gene-YIPF1|YIPF1,3702,579
gene-NDC1|NDC1,2465,83
gene-GLIS1|GLIS1,200,49
gene-MAGOH|MAGOH,3478,1359
gene-CZIB|CZIB,1196,349
gene-CPT2|CPT2,593,807
gene-SLC1A7|SLC1A7,101,0
gene-PODN|PODN,162,347
gene-SCP2|SCP2,783,1504
gene-ECHDC2|ECHDC2,310,257
gene-LOC134407133|LOC134407133,4763,393
gene-LOC134407149|LOC134407149,2695,1063
gene-LOC134407049|LOC134407049,500,190
gene-GPX7|GPX7,88,78
gene-SLC26A8|SLC26A8,73,0
gene-TUT4|TUT4,2372,2291
gene-PRPF38A|PRPF38A,5764,1013
gene-ORC1|ORC1,2166,12
gene-CC2D1B|CC2D1B,3951,450
gene-ZFYVE9|ZFYVE9,1731,694
gene-RAB3B|RAB3B,126,37
gene-BTF3L4|BTF3L4,10004,3078
gene-TXNDC12|TXNDC12,2579,485
gene-NRDC|NRDC,6154,1953
gene-OSBPL9|OSBPL9,11680,4569
gene-LOC134407285|LOC134407285,228,632
gene-TTC39A|TTC39A,343,3
gene-EPS15|EPS15,3111,2330
gene-CDKN2C|CDKN2C,0,54
gene-LOC134393354|LOC134393354,119,51
gene-RNF11|RNF11,4616,1104
gene-DMRTA2|DMRTA2,0,14
gene-ELAVL4|ELAVL4,47,29
gene-LOC134407346|LOC134407346,0,0
gene-FAF1|FAF1,2131,1034
gene-SPATA6|SPATA6,804,959
gene-SLC5A9|SLC5A9,0,137
gene-FOXD2|FOXD2,40,14
gene-FOXE3|FOXE3,4,0
gene-TRABD2B|TRABD2B,130,24
gene-AGBL4|AGBL4,87,105
gene-BEND5|BEND5,4461,595
gene-CMPK1|CMPK1,1750,710
gene-TAL1|TAL1,25,22
gene-STIL|STIL,8712,486
gene-LOC134407429|LOC134407429,82,2018
gene-LOC134407443|LOC134407443,7,18
gene-PDZK1IP1|PDZK1IP1,0,2
gene-LOC134407399|LOC134407399,0,0
gene-LOC134407421|LOC134407421,0,0
gene-LOC134413530|LOC134413530,0,0
gene-LOC134405181|LOC134405181,0,0
gene-LOC134407410|LOC134407410,0,1
gene-LOC134393425|LOC134393425,0,0
gene-LOC134407473|LOC134407473,0,0
gene-LOC134407464|LOC134407464,1183,12
gene-EFCAB14|EFCAB14,3560,861
gene-ATPAF1|ATPAF1,710,528
gene-MOB3C|MOB3C,1561,40
gene-TMEM275|TMEM275,8,0
gene-DMBX1|DMBX1,87,0
gene-MKNK1|MKNK1,5278,307
gene-LOC134393458|LOC134393458,381,0
gene-LOC134407543|LOC134407543,170,86
gene-LOC134407529|LOC134407529,0,0
gene-LOC134407521|LOC134407521,547,17
gene-LOC134407537|LOC134407537,7,0
gene-LOC134407513|LOC134407513,11,18
gene-NSUN4|NSUN4,618,296
gene-LOC134407547|LOC134407547,66,268
gene-LRRC41|LRRC41,399,99
gene-LURAP1|LURAP1,0,57
gene-RAD54L|RAD54L,13139,48
gene-POMGNT1|POMGNT1,1254,84
gene-TSPAN1|TSPAN1,344,335
gene-PIK3R3|PIK3R3,3484,937
gene-LOC134407625|LOC134407625,368,51
gene-MAST2|MAST2,3423,1479
gene-IPP|IPP,1258,348
gene-TMEM69|TMEM69,893,46
gene-GPBP1L1|GPBP1L1,6457,3873
gene-LOC134413510|LOC134413510,4,5
gene-BEST4|BEST4,678,30
gene-LOC134393508|LOC134393508,167,381
gene-LOC134413490|LOC134413490,0,2
gene-LOC134413488|LOC134413488,0,0
gene-LOC134413489|LOC134413489,0,0
gene-RPS8|RPS8,19670,58150
gene-LOC134413486|LOC134413486,1,0
gene-DYNLT4|DYNLT4,40,1362
gene-BTBD19|BTBD19,35,7
gene-PLK3|PLK3,7262,319
gene-EIF2B3|EIF2B3,923,1189
gene-PTCH2|PTCH2,598,107
gene-HECTD3|HECTD3,3100,2300
gene-UROD|UROD,717,363
gene-ZSWIM5|ZSWIM5,1174,706
gene-LOC134407861|LOC134407861,175,0
gene-MMACHC|MMACHC,70,40
gene-LOC134407772|LOC134407772,971,142
gene-TESK2|TESK2,5438,438
gene-TOE1|TOE1,1659,336
gene-HPDL|HPDL,27,0
gene-LOC134407823|LOC134407823,54,0
gene-MUTYH|MUTYH,731,16
gene-PRDX1|PRDX1,8252,1360
gene-AKR1A1|AKR1A1,3028,1277
gene-LOC134413366|LOC134413366,116,946
gene-LOC134413468|LOC134413468,4,1
gene-CCDC17|CCDC17,27,177
gene-ARMH1|ARMH1,63,605
gene-TMEM53|TMEM53,76,47
gene-NASP|NASP,19428,1463
gene-LOC134413438|LOC134413438,0,0
gene-RNF220|RNF220,6294,1051
gene-ERI3|ERI3,2917,2044
gene-CCDC24|CCDC24,20,129
gene-LOC134393592|LOC134393592,10,85
gene-SLC6A9|SLC6A9,462,721
gene-KLF18|KLF18,10,275
gene-DMAP1|DMAP1,5483,607
gene-DPH2|DPH2,507,25
gene-B4GALT2|B4GALT2,3238,354
gene-ATP6V0B|ATP6V0B,4054,1792
gene-ARTN|ARTN,9,34
gene-IPO13|IPO13,2447,423
gene-ST3GAL3|ST3GAL3,383,654
gene-KDM4A|KDM4A,6043,978
gene-PTPRF|PTPRF,12306,10449
gene-HYI|HYI,172,215
gene-SZT2|SZT2,5558,783
gene-MED8|MED8,2060,359
gene-ELOVL1|ELOVL1,10047,2907
gene-C1H1orf210|C1H1orf210,13,46
gene-TIE1|TIE1,251,676
gene-CDC20|CDC20,10233,174
gene-LOC134408131|LOC134408131,728,110
gene-CFAP57|CFAP57,3657,6380
gene-CFAP144|CFAP144,0,681
gene-EBNA1BP2|EBNA1BP2,3701,301
gene-LOC134413469|LOC134413469,1,1
gene-PIF1|PIF1,304,0
gene-SNAPC2|SNAPC2,1586,96
gene-KCNA3|KCNA3,33,0
gene-KCNA10|KCNA10,14,0
gene-LOC134408180|LOC134408180,85,9
gene-PROK1|PROK1,0,0
gene-LOC134405900|LOC134405900,146,0
gene-LAMTOR5|LAMTOR5,243,86
gene-LOC134408276|LOC134408276,0,0
gene-SLC16A4|SLC16A4,84,37
gene-KIF2C|KIF2C,10637,102
gene-RBM15|RBM15,1168,371
gene-KCNC4|KCNC4,815,33
gene-SLC6A17|SLC6A17,539,10
gene-STRIP1|STRIP1,9170,1230
gene-CSF1|CSF1,122,23
gene-EPS8L3|EPS8L3,78,3
gene-AHCYL1|AHCYL1,4440,1853
gene-LOC134408299|LOC134408299,0,0
gene-LOC134408291|LOC134408291,4739,2282
gene-GNAT2|GNAT2,0,0
gene-AMPD2|AMPD2,3195,374
gene-LOC134408350|LOC134408350,0,0
gene-GPR61|GPR61,690,0
gene-AMIGO1|AMIGO1,27,4
gene-LOC134408417|LOC134408417,314,30
gene-LOC134413487|LOC134413487,0,0
gene-GNAI3|GNAI3,14112,6748
gene-ATXN7L2|ATXN7L2,726,80
gene-SYPL2|SYPL2,242,0
gene-PSMA5|PSMA5,5333,2348
gene-SORT1|SORT1,715,840
gene-LOC134408431|LOC134408431,498,91
