gene_id,SRR15315613,SRR15315614,SRR15315615,SRR15315619,SRR15315620,SRR15829334,SRR15829335,SRR15829337,SRR15829338
gene-LOC102445428|LOC102445428,3180,2481,2198,3625,3452,235,360,426,346
gene-LOC112546026|LOC112546026,2,0,0,0,0,0,0,0,0
gene-HSD17B12|HSD17B12,2819,2171,2442,2488,2870,344,204,338,293
gene-ALKBH3|ALKBH3,630,423,402,831,521,337,203,285,424
gene-CUNH11orf96|CUNH11orf96,241,318,310,463,295,168,531,1131,260
gene-ACCS|ACCS,603,566,303,399,573,220,176,325,244
gene-ALX4|ALX4,43,50,63,34,84,0,0,0,0
gene-EXT2|EXT2,979,911,508,402,1461,167,58,81,99
gene-CD82|CD82,191,214,119,119,457,1390,795,1411,1712
gene-TSPAN18|TSPAN18,3812,3165,3379,4114,4183,1068,1086,1650,1216
gene-TP53I11|TP53I11,683,451,121,119,330,553,190,551,603
gene-PRDM11|PRDM11,643,493,485,322,667,222,249,321,315
gene-SYT13|SYT13,176,121,34,91,148,0,0,0,0
gene-LOC102449691|LOC102449691,6,0,10,31,7,0,9,0,0
gene-CHST1|CHST1,348,311,260,385,399,0,0,0,0
gene-SLC35C1|SLC35C1,344,324,186,245,252,329,193,80,129
gene-LOC102449934|LOC102449934,1240,1129,696,878,1133,35,19,49,21
gene-LOC112546028|LOC112546028,0,2,0,0,0,0,0,0,0
gene-LOC112546029|LOC112546029,0,0,0,0,7,0,0,0,0
gene-CRY2|CRY2,1821,1600,1708,1892,1928,1349,1049,1498,1117
gene-CUNH11orf94|CUNH11orf94,28,0,9,0,9,32,82,113,101
gene-MAPK8IP1|MAPK8IP1,1050,762,603,637,785,0,0,21,22
gene-LOC112546031|LOC112546031,0,0,0,5,0,20,22,39,29
gene-PEX16|PEX16,2022,1980,1351,2258,1850,2311,2265,2878,2047
gene-LARGE2|LARGE2,545,539,349,422,573,1571,3326,4519,4019
gene-PHF21A|PHF21A,1710,1485,1723,1923,1562,226,209,490,281
gene-LOC102454889|LOC102454889,1197,1010,1511,1406,1364,288,364,410,234
gene-LOC112546033|LOC112546033,7,0,2,6,0,0,0,0,0
gene-LOC102455146|LOC102455146,112,61,35,44,46,0,0,0,0
gene-LOC102455392|LOC102455392,69,30,52,43,35,107,28,45,58
gene-XKR6|XKR6,4,13,19,10,8,0,0,0,0
gene-LOC106732114|LOC106732114,15,5,18,26,15,18,19,7,23
gene-PINX1|PINX1,1095,1184,416,918,1250,124,300,221,178
gene-SOX7|SOX7,16,23,9,15,18,19,14,32,0
gene-PRSS55|PRSS55,92,116,146,67,37,118,49,138,101
gene-MSRA|MSRA,621,626,413,470,737,358,336,396,413
gene-LOC106732115|LOC106732115,1083,1067,1177,1194,714,448,896,593,749
gene-DRD1|DRD1,138,117,75,92,139,0,0,10,0
gene-SFXN1|SFXN1,501,442,667,465,466,229,160,66,103
gene-JAKMIP2|JAKMIP2,395,253,146,145,180,0,0,0,0
gene-STK32A|STK32A,411,279,40,168,116,0,0,0,0
gene-LOC112546037|LOC112546037,1,0,0,0,0,499,716,747,1009
gene-LOC102459074|LOC102459074,7,0,0,0,0,544,671,826,1243
gene-LOC112546036|LOC112546036,1406,665,1270,410,444,7,129,34,32
gene-ARHGDIG|ARHGDIG,591,572,398,636,563,6,0,0,0
gene-PDIA2|PDIA2,0,0,0,0,0,0,0,0,0
gene-LOC106732116|LOC106732116,23,55,25,42,33,0,0,0,0
gene-LOC102458205|LOC102458205,40,113,112,59,36,0,0,3,0
gene-DPYSL3|DPYSL3,21733,16662,15556,20606,17657,814,461,705,53
gene-AXIN1|AXIN1,1163,1258,948,1367,1476,742,458,808,624
gene-TMEM8A|TMEM8A,211,179,145,137,201,177,110,133,120
gene-MRPL28|MRPL28,6576,7026,4631,8463,6679,943,1295,1419,1059
gene-LOC102453829|LOC102453829,4400,12041,3408,15248,10791,1716,2730,5357,810
gene-LOC102454060|LOC102454060,3883,9870,2786,12825,8779,1430,2343,4192,780
gene-LOC102460110|LOC102460110,4837,15690,4269,24507,16681,727,1971,4896,629
gene-NPRL3|NPRL3,937,843,778,1048,978,64,51,124,58
gene-MPG|MPG,516,527,725,821,722,299,557,798,580
gene-LOC102459869|LOC102459869,21615,64271,20407,67974,56176,0,0,0,0
gene-RHBDF1|RHBDF1,1122,929,757,1152,1019,647,600,597,669
gene-SNRNP25|SNRNP25,940,1276,1086,1337,1088,598,462,482,454
gene-POLR3K|POLR3K,1121,1085,917,1877,1302,137,151,101,81
gene-GTF3C1|GTF3C1,2261,2231,2285,2569,2441,825,792,1244,892
gene-GSG1L|GSG1L,105,27,44,71,50,0,0,0,0
gene-KIAA0556|KIAA0556,814,597,741,922,791,43,90,120,87
gene-WDR24|WDR24,1165,1165,804,1213,1277,439,513,474,333
gene-JMJD8|JMJD8,981,592,501,1021,707,391,456,220,247
gene-RHBDL1|RHBDL1,152,107,98,95,76,5,25,0,12
gene-STUB1|STUB1,2949,2942,2148,3434,2725,2736,2809,2862,2447
gene-LOC102443902|LOC102443902,664,415,588,1063,1038,98,87,70,85
gene-RHOT2|RHOT2,432,374,145,352,447,448,343,397,458
gene-WDR90|WDR90,2015,1528,1462,1822,1598,778,690,904,589
gene-CFAP70|CFAP70,2843,2703,212,191,156,0,0,0,0
gene-MSS51|MSS51,19,46,11,39,45,11,9,0,9
gene-LOC102445323|LOC102445323,303,243,182,151,224,616,398,539,894
gene-LOC102444753|LOC102444753,130,123,41,35,155,850,233,665,1110
gene-LOC102445500|LOC102445500,65,74,27,25,129,191,97,134,148
gene-LOC102445733|LOC102445733,22,45,36,72,60,0,0,0,0
gene-SMIM22|SMIM22,5,12,0,0,6,239,261,120,113
gene-SEPT12|SEPT12,737,738,994,1136,1013,17,28,64,30
gene-ROGDI|ROGDI,2047,1417,1003,1972,1668,1944,3230,1855,1570
gene-GLYR1|GLYR1,11058,9201,7986,9053,11410,3325,2421,3692,2656
gene-LOC102446363|LOC102446363,135,80,99,190,150,0,0,0,0
gene-UBN1|UBN1,2962,2589,2142,3778,3041,922,1349,1638,1025
gene-PPL|PPL,405,534,806,834,766,242,189,408,124
gene-CUNH16orf89|CUNH16orf89,8,0,20,0,15,48,0,8,0
gene-SEC14L5|SEC14L5,63,71,20,30,92,13,8,16,14
gene-LOC112546039|LOC112546039,250,225,244,369,230,33,27,44,19
gene-NAGPA|NAGPA,1018,981,680,950,1053,624,730,550,515
gene-LOC112546040|LOC112546040,0,0,0,12,4,0,0,0,0
gene-ALG1|ALG1,944,718,614,831,635,305,321,242,252
gene-EEF2KMT|EEF2KMT,980,684,1249,1050,1064,164,131,120,186
gene-LOC112546041|LOC112546041,106,45,46,162,87,41,339,114,89
gene-TMEM114|TMEM114,3,16,6,21,17,3,0,0,0
gene-METTL22|METTL22,806,661,837,1174,737,276,438,587,519
gene-ABAT|ABAT,3933,3160,3666,4758,4278,819,360,720,675
gene-LOC112546045|LOC112546045,0,0,0,0,0,0,0,0,0
gene-LOC112546044|LOC112546044,31,6,0,0,17,0,0,0,0
gene-RBFOX1|RBFOX1,1982,1903,1857,2028,2143,0,0,0,0
gene-LOC102451743|LOC102451743,37,46,18,32,47,0,0,0,0
gene-TMEM186|TMEM186,919,845,507,954,1027,320,285,419,401
gene-PMM2|PMM2,1075,960,878,1631,1243,105,58,124,88
gene-CARHSP1|CARHSP1,10750,10228,10665,12377,13256,313,232,414,458
gene-USP7|USP7,6860,6506,6924,7079,9224,1026,843,1122,821
gene-LOC106732119|LOC106732119,18,21,15,19,12,0,0,0,0
gene-LOC102459000|LOC102459000,0,0,0,0,0,0,0,0,0
gene-CUNH16orf72|CUNH16orf72,6869,6453,6120,7720,8132,1520,1462,2034,1740
gene-LOC102459237|LOC102459237,0,0,0,0,9,0,0,0,0
gene-LOC102459398|LOC102459398,3,0,0,0,0,0,0,0,0
gene-LOC112546049|LOC112546049,38,19,29,36,14,0,0,0,0
gene-LOC112546048|LOC112546048,0,0,0,0,0,0,0,0,0
gene-LOC112546050|LOC112546050,0,0,0,0,0,0,0,0,0
gene-CSMD3|CSMD3,177,50,53,59,58,0,0,0,0
gene-KCNV1|KCNV1,13,15,14,6,9,0,0,0,0
gene-SLC26A11|SLC26A11,59,53,70,56,68,91,91,144,105
gene-SGSH|SGSH,507,393,305,505,446,304,391,429,360
gene-LOC102460437|LOC102460437,0,0,0,4,8,0,11,0,6
gene-LOC112546051|LOC112546051,7,0,0,0,4,0,0,0,0
gene-LOC102461075|LOC102461075,5,0,0,0,0,0,0,0,7
gene-LOC112546052|LOC112546052,0,0,0,0,0,0,0,0,0
gene-LOC102461797|LOC102461797,4,0,0,0,0,0,0,0,0
gene-LOC102462020|LOC102462020,188,151,142,186,204,42,87,95,32
gene-GPR161|GPR161,407,384,187,267,580,47,59,49,49
gene-SFT2D2|SFT2D2,3642,3629,3498,3245,4568,3036,2156,2245,1988
gene-LOC106732121|LOC106732121,10,7,0,0,0,61,64,101,27
gene-TBX19|TBX19,12,16,19,10,12,1765,1996,3062,722
gene-TIPRL|TIPRL,950,784,820,1238,975,167,114,178,139
gene-LOC106732122|LOC106732122,0,0,0,0,4,87,15,103,69
gene-LOC102443499|LOC102443499,22,47,0,21,19,0,0,20,25
gene-LOC106732123|LOC106732123,91,49,55,75,14,12,4,24,18
gene-ZG16|ZG16,25,14,0,16,31,0,0,0,0
gene-TTF2|TTF2,3217,5121,3759,4051,4263,554,576,1397,824
gene-LOC112546055|LOC112546055,237,84,113,118,136,44,28,36,44
gene-LOC106732124|LOC106732124,135,129,205,244,52,8,629,0,0
gene-LOC102445074|LOC102445074,92,71,85,0,0,128,57,0,91
gene-LOC102445971|LOC102445971,62,27,61,0,0,24,0,0,0
gene-LOC102447089|LOC102447089,267,337,415,409,287,1502,3856,4199,2806
gene-LOC102446450|LOC102446450,212,150,112,131,133,13,0,0,0
gene-LOC102446217|LOC102446217,121,152,91,82,67,444,197,293,500
gene-LOC102446932|LOC102446932,80,49,50,44,67,47,18,33,14
gene-LOC106732125|LOC106732125,15,17,25,6,28,17,6,15,10
gene-LOC112546068|LOC112546068,6,6,10,29,6,5,15,3,7
gene-LOC102449846|LOC102449846,54,27,31,40,42,13,0,40,35
gene-LOC102450090|LOC102450090,0,0,0,0,0,66,54,34,74
gene-LHX9|LHX9,496,2148,2394,2471,2430,0,0,0,0
gene-LOC102450261|LOC102450261,92,57,32,27,92,6,0,5,0
gene-LOC102450495|LOC102450495,2816,2399,2012,2255,2799,151,108,147,205
gene-LOC112546070|LOC112546070,33,7,5,24,24,0,0,0,0
gene-LOC102446692|LOC102446692,66827,66341,60642,81870,63788,19650,33210,18540,26408
gene-HDAC8|HDAC8,3875,3632,2341,4617,3344,383,474,638,497
gene-TMEM240|TMEM240,62,19,35,98,32,54,0,12,24
gene-SSU72|SSU72,1826,1506,1567,2278,1985,282,185,315,182
gene-LOC102451115|LOC102451115,558,327,327,435,463,98,80,22,27
gene-ATAD3A|ATAD3A,2807,2444,1598,2296,2625,1765,834,936,590
gene-VWA1|VWA1,3502,2976,2312,2341,2369,1449,729,1848,402
gene-TMEM88B|TMEM88B,173,121,41,49,75,0,0,0,0
gene-ANKRD65|ANKRD65,58,68,67,29,65,37,77,84,23
gene-MRPL20|MRPL20,3059,3960,2606,4117,4362,253,372,435,400
gene-CCNL2|CCNL2,17712,11537,12348,26001,13962,4289,5194,6104,4924
gene-LOC102463005|LOC102463005,7481,7373,5962,9341,7463,2477,3990,3057,2206
gene-AURKAIP1|AURKAIP1,2911,2831,2191,3688,2794,385,532,530,361
gene-MORN1|MORN1,230,134,198,238,281,26,32,12,20
gene-RER1|RER1,2945,2713,2627,3209,3506,1332,915,895,684
gene-PEX10|PEX10,913,632,818,767,837,229,176,149,97
gene-PLCH2|PLCH2,419,380,334,258,367,864,899,1216,1158
gene-LOC102453597|LOC102453597,1229,618,728,822,919,0,0,0,6
gene-PANK4|PANK4,886,562,1062,1063,683,349,327,576,387
gene-LOC102455635|LOC102455635,42,46,45,0,0,38,70,1079,100
gene-FAM213B|FAM213B,965,906,901,1705,1374,978,2080,2604,1288
gene-MMEL1|MMEL1,354,378,295,452,430,0,0,5,0
gene-TTC34|TTC34,55,16,4,9,16,0,0,0,0
gene-LOC102454721|LOC102454721,967,622,435,64,93,118,160,7422,1355
gene-LOC102454467|LOC102454467,2575,1052,1847,2371,1840,7,0,6,12
gene-LOC102454225|LOC102454225,2421,1453,1622,1918,1482,8,11,21,9
gene-LOC102453830|LOC102453830,4716,2310,2807,3589,2678,62,61,159,95
gene-ARHGEF16|ARHGEF16,325,469,268,230,301,13,101,24,13
gene-PRDM16|PRDM16,1399,1888,2243,1946,2578,6,9,23,17
gene-LOC106732127|LOC106732127,363,669,592,744,777,0,0,0,0
gene-LOC106732128|LOC106732128,13,8,18,10,9,0,0,0,0
gene-LOC106732129|LOC106732129,2280,2264,3075,3797,2662,110,92,141,75
gene-LOC102443500|LOC102443500,1301,1202,1108,1691,2045,130,78,106,46
gene-LOC106731276|LOC106731276,261,205,163,235,385,105,53,82,35
gene-LOC106732130|LOC106732130,7,0,0,8,10,0,0,0,5
gene-TP73|TP73,154,128,157,102,195,0,9,0,17
gene-TPRG1L|TPRG1L,12131,10090,11056,12300,11455,1764,1790,2154,1350
gene-WRAP73|WRAP73,1130,1060,1064,1420,1316,64,98,73,67
gene-LOC102458689|LOC102458689,236,121,120,146,101,0,0,15,0
gene-CCDC27|CCDC27,79,77,60,60,65,6,16,0,9
gene-SMIM1|SMIM1,442,432,296,444,369,660,922,828,363
gene-LOC102458129|LOC102458129,4588,4568,6584,6299,6630,692,483,402,609
gene-LRRC47|LRRC47,2428,1906,1386,2933,2565,681,753,713,527
gene-CEP104|CEP104,1237,1074,892,970,1219,29,25,73,57
gene-DFFB|DFFB,466,621,262,450,526,164,162,181,160
gene-CUNH1orf174|CUNH1orf174,1305,1291,1198,1828,1868,642,448,535,481
gene-AJAP1|AJAP1,1005,562,647,559,494,0,0,0,0
gene-LOC106732131|LOC106732131,62,55,38,20,8,0,0,0,0
gene-NPHP4|NPHP4,1820,1425,1163,1229,1696,92,124,119,107
gene-KCNAB2|KCNAB2,2405,1722,1506,2223,2095,208,223,450,260
gene-CHD5|CHD5,862,281,334,277,317,0,0,0,0
gene-RPL22|RPL22,10822,11298,12021,16617,11828,5678,8337,6198,6006
gene-RNF207|RNF207,252,226,340,405,248,109,201,152,135
gene-ICMT|ICMT,1431,1604,1033,1548,1626,403,244,365,232
gene-GPR153|GPR153,109,37,35,37,80,0,0,0,0
gene-ACOT7|ACOT7,2166,1645,1635,2089,1497,113,157,89,49
gene-TNS1|TNS1,248,145,70,55,190,568,569,1057,453
gene-LOC106732132|LOC106732132,3,0,0,0,4,6,6,12,2
gene-IGFBP5|IGFBP5,27,36,20,49,101,27,0,9,17
gene-IGFBP2|IGFBP2,6383,5689,5691,5044,6659,1260,2331,4060,4712
gene-LOC102445901|LOC102445901,2259,2418,2108,1997,1989,166,124,80,98
gene-LOC112546076|LOC112546076,0,0,0,0,0,0,0,0,0
gene-MARCH4|MARCH4,69,66,17,27,24,0,0,0,0
gene-RPL37A|RPL37A,27424,31326,32249,43613,29269,11649,18952,13272,13116
gene-SMARCAL1|SMARCAL1,1822,1723,1300,2472,2124,469,459,490,396
gene-XRCC5|XRCC5,4432,5603,5185,6927,6404,619,464,696,497
gene-LOC102447504|LOC102447504,129,103,28,39,72,0,3,0,0
gene-LOC102447263|LOC102447263,110,74,29,23,51,2,2,0,4
gene-PECR|PECR,2794,1576,1994,2876,2085,309,457,434,377
gene-MAP3K2|MAP3K2,435,535,481,467,698,87,86,100,80
gene-ERCC3|ERCC3,3718,3469,3191,3899,5226,961,496,839,537
gene-LOC102448341|LOC102448341,1991,2376,1537,2380,3621,0,0,0,0
gene-LOC112546077|LOC112546077,780,480,642,930,664,0,4,0,0
gene-BIN1|BIN1,2108,1607,1524,1916,2058,239,138,269,201
gene-GYPC|GYPC,1023,1445,1340,1428,1903,212,190,720,94
gene-CNTNAP5|CNTNAP5,306,222,95,144,154,0,0,0,0
gene-LOC102450636|LOC102450636,51,48,22,24,48,0,0,0,0
gene-ACP5|ACP5,136,112,185,109,187,944,1213,924,344
gene-CNN1|CNN1,237,254,134,275,151,129,195,278,152
gene-LOC106732138|LOC106732138,0,18,7,3,17,57,47,61,40
gene-ELOF1|ELOF1,6591,6820,4286,6474,6969,1888,2700,2173,2555
gene-ECSIT|ECSIT,1733,1407,1154,1821,1465,359,605,453,309
gene-ELAVL3|ELAVL3,85,37,0,4,15,0,0,0,0
gene-PRKCSH|PRKCSH,1878,1909,1521,1970,2138,1502,1608,1623,1019
gene-CCDC151|CCDC151,303,170,238,231,234,42,29,49,10
gene-LOC112546081|LOC112546081,304,204,220,279,272,33,5,31,0
gene-EPOR|EPOR,59,117,86,131,169,246,476,923,106
gene-LOC106732135|LOC106732135,175,125,88,95,76,11,0,0,0
gene-CCDC159|CCDC159,71,74,147,163,119,125,171,45,73
gene-TMEM205|TMEM205,210,180,56,125,191,524,501,383,592
gene-RAB3D|RAB3D,48,90,38,51,30,56,67,53,14
gene-CRB3|CRB3,15,18,26,24,27,27,23,9,15
gene-LOC102451667|LOC102451667,444,258,118,287,251,45,57,80,80
gene-LOC102455393|LOC102455393,76,58,56,38,65,45,21,23,37
gene-LOC102456134|LOC102456134,57,77,65,49,69,506,1101,590,676
gene-LOC102452393|LOC102452393,70,78,109,102,69,0,0,0,0
gene-TNFSF14|TNFSF14,0,54,5,19,6,4,36,41,9
gene-LOC102456878|LOC102456878,92,38,0,149,33,10824,36889,137367,87161
gene-LOC112546082|LOC112546082,234,166,126,114,169,5471,5058,11694,9966
gene-C3|C3,1624,1198,627,466,1781,354719,462194,799510,1602745
gene-LOC102457369|LOC102457369,319,336,175,303,451,30,85,17,12
gene-TUBB4A|TUBB4A,41598,32932,24234,32267,38301,4134,6678,7848,8315
gene-GPR108|GPR108,1032,1072,900,752,1465,1555,1014,1412,1252
gene-LOC102458375|LOC102458375,12,8,6,16,0,113,18,97,37
gene-LOC102458130|LOC102458130,147,123,76,108,137,0,0,0,0
gene-LOC106732137|LOC106732137,31,20,33,91,44,44,9,43,39
gene-TRIP10|TRIP10,1832,1533,1462,1484,1495,1117,745,856,501
gene-BAMBI|BAMBI,1222,1678,1312,1841,1842,238,189,183,152
gene-LOC102459566|LOC102459566,521,489,450,641,632,37,33,57,51
gene-LOC112546083|LOC112546083,18,3,0,5,14,0,0,0,0
gene-WAC|WAC,4072,3681,4760,5113,5003,1343,1133,1350,1002
gene-MPP7|MPP7,1330,1033,1227,1407,1457,216,282,299,327
gene-LOC106732139|LOC106732139,0,0,0,0,0,0,31,26,26
gene-MKX|MKX,280,109,64,250,257,0,0,0,0
gene-ARMC4|ARMC4,443,266,270,283,385,0,0,0,0
gene-LOC102461076|LOC102461076,179,6,121,258,114,182,108,7,355
gene-RAB18|RAB18,2923,2278,2513,3568,3315,1122,1382,1122,892
gene-LOC102463247|LOC102463247,297,135,232,321,233,0,0,0,0
gene-TTC21B|TTC21B,692,592,889,430,614,37,19,64,69
gene-LOC102443409|LOC102443409,325,173,362,157,23,76,58,118,94
gene-LOC102463896|LOC102463896,27,25,53,16,37,85,344,27,485
gene-LOC106732141|LOC106732141,16,0,35,0,4,7,176,18,155
gene-CSRNP3|CSRNP3,483,326,261,200,436,0,0,0,16
gene-GALNT3|GALNT3,137,66,279,218,208,0,5,0,5
gene-LOC106732140|LOC106732140,88,58,76,96,63,5,45,7,31
gene-LOC102448256|LOC102448256,48,15,49,25,44,0,0,0,0
gene-UBXN7|UBXN7,202,162,90,115,122,131,72,190,113
gene-ATP2B2|ATP2B2,298,128,76,125,167,26,24,63,24
gene-RNF168|RNF168,2472,2263,1972,2940,3397,748,720,893,618
gene-SMCO1|SMCO1,116,117,131,144,158,53,56,39,29
gene-WDR53|WDR53,699,727,502,689,741,343,338,320,287
gene-NRROS|NRROS,108,87,77,115,90,135,21,239,161
gene-FBXO45|FBXO45,1424,1224,1021,1047,1620,333,177,223,200
gene-CEP19|CEP19,302,227,144,275,258,10,22,39,37
gene-PIGX|PIGX,3457,2858,3633,4259,4350,1566,1018,1015,1861
gene-LOC102453908|LOC102453908,0,0,0,0,3,0,0,0,0
gene-LOC102454147|LOC102454147,0,8,0,7,2,0,0,0,0
gene-PAK2|PAK2,6689,5999,4253,5013,5606,4162,3269,4254,3667
gene-RAB6B|RAB6B,69,36,46,61,60,0,0,0,0
gene-SLCO2A1|SLCO2A1,109,40,110,79,161,194,411,228,1203
gene-TF|TF,40460,20435,13677,8888,22741,55722,75639,87903,335044
gene-SRPRB|SRPRB,1037,572,237,762,690,435,324,293,264
gene-RYK|RYK,4378,4537,3881,3378,5328,2653,1711,1673,1815
gene-SLIT2|SLIT2,3412,2473,3325,3736,3018,0,0,18,0
gene-LOC112546087|LOC112546087,77,88,83,110,133,140,62,85,97
gene-PACRGL|PACRGL,407,414,408,381,465,48,44,28,27
gene-KCNIP4|KCNIP4,269,242,433,631,351,17,25,14,4
gene-LOC112546086|LOC112546086,7,18,9,8,7,20,113,17,26
gene-KMT5B|KMT5B,3718,2397,3691,4773,3777,1132,1212,817,775
gene-CHKA|CHKA,8798,4526,5732,12336,5880,32803,53805,31483,32413
gene-RNH1|RNH1,10544,9685,9905,11262,11946,23537,19019,25930,23285
gene-LOC102457209|LOC102457209,896,646,301,315,740,62,39,114,46
gene-HRAS|HRAS,2141,2020,2331,2673,2196,1832,1817,1894,1811
gene-LRRC56|LRRC56,478,357,415,337,594,63,28,39,12
gene-LMNTD2|LMNTD2,5,16,11,9,15,0,0,0,0
gene-LOC112546090|LOC112546090,4,0,34,0,5,0,0,0,0
gene-RASSF7|RASSF7,1600,1043,1164,994,1203,902,888,517,638
gene-IRF7|IRF7,13,17,21,12,32,323,163,347,118
gene-LOC102462677|LOC102462677,55,39,48,42,27,85,43,68,35
gene-CDHR5|CDHR5,32,25,10,20,54,0,18,525,514
gene-DRD4|DRD4,152,102,68,208,112,0,0,0,0
gene-SCT|SCT,9,0,16,0,3,0,0,0,0
gene-PHRF1|PHRF1,3231,3084,3684,3583,3957,613,551,699,425
gene-DEAF1|DEAF1,1081,954,959,1483,1104,120,163,121,83
gene-TMEM80|TMEM80,706,606,618,1232,1009,52,62,52,22
gene-EPS8L2|EPS8L2,459,618,726,899,816,2259,2068,3585,2683
gene-LOC102463321|LOC102463321,400,533,395,700,451,44,34,47,44
gene-LOC102452749|LOC102452749,34,25,9,25,13,0,0,0,0
gene-CUNH13orf42|CUNH13orf42,46,11,32,32,44,0,0,0,0
gene-FAM124A|FAM124A,174,237,103,111,243,9,3,0,8
gene-TALDO1|TALDO1,9190,8667,10079,10145,10394,2368,1346,1782,998
gene-LOC102461556|LOC102461556,4827,8997,6940,7673,13122,4,0,0,0
gene-SERPINE3|SERPINE3,10,43,0,32,16,0,0,0,0
gene-INTS6|INTS6,862,756,899,1616,1077,233,189,369,237
gene-WDFY2|WDFY2,293,212,389,503,583,238,531,2580,1603
gene-TMEM272|TMEM272,5,8,0,6,16,11,0,4,0
gene-CCDC70|CCDC70,0,0,0,0,0,0,0,0,0
gene-DHRS12|DHRS12,555,521,605,792,714,572,736,1103,937
gene-ATP7B|ATP7B,337,338,236,175,415,358,403,631,911
gene-ALG11|ALG11,712,744,574,802,639,946,479,372,458
gene-NEK5|NEK5,132,107,64,70,86,69,46,25,115
gene-NEK3|NEK3,1398,1067,1331,1934,1162,148,299,375,449
gene-CKAP2|CKAP2,1811,2054,1803,2567,3410,9,0,11,10
gene-THSD1|THSD1,378,349,144,928,409,299,240,365,530
gene-VPS36|VPS36,3734,3133,3283,3712,4557,1301,787,810,998
gene-LOC102448095|LOC102448095,258,204,84,210,160,15,17,36,0
gene-LOC102447345|LOC102447345,704,524,605,733,660,376,743,710,435
gene-SLC25A15|SLC25A15,932,1151,659,545,1023,1207,1635,3580,4667
gene-MRPS31|MRPS31,2626,2708,2637,3499,2908,1611,1584,2028,1715
gene-FOXO1|FOXO1,749,593,749,878,1034,893,843,1357,923
gene-LOC112546097|LOC112546097,0,0,0,4,0,0,0,0,0
gene-COG6|COG6,2696,2179,2136,2119,2993,637,692,830,558
gene-LOC106732146|LOC106732146,7,8,8,0,6,0,0,0,12
gene-LOC112546093|LOC112546093,0,0,0,0,0,0,0,0,0
gene-LHFPL6|LHFPL6,1800,1339,1513,1781,2014,167,256,229,225
gene-NHLRC3|NHLRC3,416,250,111,47,312,85,47,122,50
gene-STOML3|STOML3,24,8,0,24,16,10,40,54,22
gene-LOC102454722|LOC102454722,7,16,13,12,12,67545,95762,145474,137802
gene-PROSER1|PROSER1,3772,2563,3277,4316,3492,862,737,1099,757
gene-FREM2|FREM2,254,257,148,174,515,8,19,27,21
gene-UFM1|UFM1,5145,4956,4829,8410,6359,1411,1105,929,606
gene-TRPC4|TRPC4,265,151,284,299,314,0,0,8,0
gene-LOC112546098|LOC112546098,0,0,0,0,0,0,0,0,0
gene-LOC112546099|LOC112546099,20,0,0,4,15,0,0,0,0
gene-POSTN|POSTN,5640,4517,5648,4645,5900,48,50,325,279
gene-DIRAS1|DIRAS1,125,69,35,21,83,0,0,0,0
gene-GNG7|GNG7,2868,2519,1251,899,3051,1520,966,1302,1109
gene-SLC39A3|SLC39A3,520,366,231,422,519,220,194,146,105
gene-SGTA|SGTA,2141,2225,1786,1409,2543,722,517,845,567
gene-LOC102457628|LOC102457628,0,7,0,4,6,0,0,11,0
gene-LOC106732148|LOC106732148,3,0,0,0,0,0,0,0,4
gene-THOP1|THOP1,2710,1767,840,686,2262,1397,882,1320,1277
gene-PCSK4|PCSK4,51,23,14,28,31,11,0,25,0
gene-REEP6|REEP6,248,194,151,188,348,893,1335,548,426
gene-LOC102462758|LOC102462758,0,0,0,35,10,0,0,5,0
gene-CUNH19orf25|CUNH19orf25,1489,1351,929,1269,1470,382,354,381,336
gene-LOC102463248|LOC102463248,2,0,0,0,0,0,0,0,0
gene-APC2|APC2,1261,648,270,191,458,8,0,0,0
gene-RPS15|RPS15,54484,58062,52768,85080,49963,14808,33107,16659,20149
gene-DAZAP1|DAZAP1,5866,5062,5387,8149,5484,1529,1499,1822,1156
gene-GAMT|GAMT,3080,2516,2559,3210,3302,566,649,425,296
gene-LOC102459238|LOC102459238,634,494,533,369,784,102,83,178,113
gene-NDUFS7|NDUFS7,7531,6738,5650,9716,7268,1700,2578,3000,2088
gene-LOC102459794|LOC102459794,819,233,422,205,462,0,0,0,0
gene-EFNA2|EFNA2,834,682,459,380,945,40,36,87,21
gene-MIDN|MIDN,720,588,388,367,844,169,197,148,136
gene-ATP5F1D|ATP5F1D,0,0,0,0,0,0,0,0,0
gene-STK11|STK11,1198,1174,795,1188,1392,2111,2170,1646,1445
gene-SBNO2|SBNO2,336,232,271,226,366,582,473,650,768
gene-CIRBP|CIRBP,43735,36950,30919,42890,44585,1857,2247,2011,1450
gene-GPX4|GPX4,7981,8846,6774,11440,6328,3059,6692,5367,5662
gene-ARHGAP45|ARHGAP45,216,203,305,293,284,509,347,1088,384
gene-POLR2E|POLR2E,3797,5063,3088,4139,4441,925,908,770,671
gene-ABCA7|ABCA7,102,51,51,51,94,0,0,11,0
gene-CNN2|CNN2,3979,5101,3356,5377,4696,55,107,163,94
gene-NMNAT3|NMNAT3,1350,880,979,1066,1009,181,208,349,380
gene-RBP1|RBP1,321,170,348,299,189,74,50,42,88
gene-FOXL2|FOXL2,129,12,69,18,120,0,0,0,0
gene-LOC112546105|LOC112546105,0,0,0,13,7,0,0,0,0
gene-LOC112546107|LOC112546107,16,7,5,0,0,20,27,10,7
gene-LOC112546106|LOC112546106,0,0,0,0,0,0,0,0,0
gene-COPB2|COPB2,8547,7843,6569,9023,9795,3579,2720,2467,2387
